"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"480","9/1/2016 03:27:00","9/1/2016 03:35:01","260","Broad St & Bridge St","40.70365182","-74.01167797","296","Division St & Bowery","40.71413089","-73.9970468","14670","Subscriber","1994","1"
"1093","9/1/2016 03:29:29","9/1/2016 03:47:43","533","Broadway & W 39 St","40.75299641","-73.98721619","167","E 39 St & 3 Ave","40.7489006","-73.97604882","22207","Subscriber","1989","1"
"340","9/1/2016 03:30:13","9/1/2016 03:35:54","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","363","West Thames St","40.70834698","-74.01713445","22182","Subscriber","1967","2"
"839","9/1/2016 03:34:12","9/1/2016 03:48:11","295","Pike St & E Broadway","40.71406667","-73.99293911","3246","Montague St & Clinton St","40.694281141397326","-73.99230033159256","23100","Subscriber","1986","1"
"411","9/1/2016 03:35:31","9/1/2016 03:42:23","494","W 26 St & 8 Ave","40.74734825","-73.99723551","507","E 25 St & 2 Ave","40.73912601","-73.97973776","25445","Subscriber","1986","1"
"470","9/1/2016 03:36:36","9/1/2016 03:44:26","528","2 Ave & E 31 St","40.74290902","-73.97706058","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","26517","Subscriber","1990","1"
"922","9/1/2016 03:36:48","9/1/2016 03:52:10","483","E 12 St & 3 Ave","40.73223272","-73.98889957","476","E 31 St & 3 Ave","40.74394314","-73.97966069","17521","Customer","","0"
"834","9/1/2016 03:37:50","9/1/2016 03:51:44","401","Allen St & Rivington St","40.72019576","-73.98997825","347","Greenwich St & W Houston St","40.728846","-74.008591","22963","Subscriber","1978","1"
"678","9/1/2016 03:37:49","9/1/2016 03:49:07","3175","W 70 St & Amsterdam Ave","40.77748046","-73.98288594","3316","W 104 St & Amsterdam Ave","40.7989937","-73.9662173778","20743","Customer","","0"
"644","9/1/2016 03:38:22","9/1/2016 03:49:06","3175","W 70 St & Amsterdam Ave","40.77748046","-73.98288594","3316","W 104 St & Amsterdam Ave","40.7989937","-73.9662173778","15402","Customer","","0"
"1083","9/1/2016 03:38:48","9/1/2016 03:56:52","493","W 45 St & 6 Ave","40.7568001","-73.98291153","361","Allen St & Hester St","40.71605866","-73.99190759","25840","Subscriber","1992","1"
"89","9/1/2016 03:39:46","9/1/2016 03:41:16","224","Spruce St & Nassau St","40.71146364","-74.00552427","224","Spruce St & Nassau St","40.71146364","-74.00552427","17975","Subscriber","1955","1"
"659","9/1/2016 03:39:46","9/1/2016 03:50:45","3161","W 76 St & Columbus Ave","40.7801839724239","-73.97728532552719","522","E 51 St & Lexington Ave","40.75714758","-73.97207836","20739","Subscriber","1990","1"
"333","9/1/2016 03:39:52","9/1/2016 03:45:26","399","Lafayette Ave & St James Pl","40.68851534","-73.9647628","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","23285","Subscriber","1965","1"
"937","9/1/2016 03:39:56","9/1/2016 03:55:34","3224","W 13 St & Hudson St","40.73997354103409","-74.00513872504234","531","Forsyth St & Broome St","40.71893904","-73.99266288","22267","Subscriber","1990","1"
"1349","9/1/2016 03:40:40","9/1/2016 04:03:10","432","E 7 St & Avenue A","40.72621788","-73.98379855","477","W 41 St & 8 Ave","40.75640548","-73.9900262","25069","Subscriber","1993","1"
"1050","9/1/2016 03:41:40","9/1/2016 03:59:11","534","Water - Whitehall Plaza","40.70255065","-74.0127234","302","Avenue D & E 3 St","40.72082834","-73.97793172","16973","Subscriber","1967","1"
"216","9/1/2016 03:43:17","9/1/2016 03:46:53","388","W 26 St & 10 Ave","40.749717753","-74.002950346","453","W 22 St & 8 Ave","40.74475148","-73.99915362","26798","Subscriber","1985","0"
"8615","9/1/2016 03:43:31","9/1/2016 06:07:06","311","Norfolk St & Broome St","40.7172274","-73.98802084","502","Henry St & Grand St","40.714215","-73.981346","26562","Subscriber","1998","1"
"1780","9/1/2016 03:43:56","9/1/2016 04:13:36","3147","E 85 St & 3 Ave","40.77801203","-73.95407149","497","E 17 St & Broadway","40.73704984","-73.99009296","24965","Subscriber","1970","2"
"544","9/1/2016 03:47:31","9/1/2016 03:56:35","268","Howard St & Centre St","40.71910537","-73.99973337","432","E 7 St & Avenue A","40.72621788","-73.98379855","19268","Subscriber","1990","1"
"1854","9/1/2016 03:49:22","9/1/2016 04:20:17","3151","E 81 St & York Ave","40.7728384","-73.94989233","3164","Columbus Ave & W 72 St","40.7770575","-73.97898475","26376","Subscriber","1985","1"
"156","9/1/2016 03:51:52","9/1/2016 03:54:28","3078","Broadway & Roebling St","40.70925562","-73.95982218","389","Broadway & Berry St","40.71044554","-73.96525063","21283","Subscriber","1989","1"
"931","9/1/2016 03:53:12","9/1/2016 04:08:43","2008","Little West St & 1 Pl","40.70569254","-74.01677685","116","W 17 St & 8 Ave","40.74177603","-74.00149746","23073","Subscriber","1987","1"
"317","9/1/2016 03:53:17","9/1/2016 03:58:34","3086","Graham Ave & Conselyea St","40.715143","-73.944507","3100","Nassau Ave & Newell St","40.724812564400175","-73.94752621650696","25161","Subscriber","1988","2"
"707","9/1/2016 03:54:43","9/1/2016 04:06:31","3118","McGuinness Blvd & Eagle St","40.73555","-73.95284","3119","Vernon Blvd & 50 Ave","40.74232744","-73.95411749","22853","Customer","","0"
"164","9/1/2016 03:54:51","9/1/2016 03:57:35","306","Cliff St & Fulton St","40.70823502","-74.00530063","279","Peck Slip & Front St","40.707873","-74.00167","26448","Subscriber","1989","1"
"760","9/1/2016 04:00:43","9/1/2016 04:13:24","411","E 6 St & Avenue D","40.72228087","-73.97668709","345","W 13 St & 6 Ave","40.73649403","-73.99704374","26119","Subscriber","1970","1"
"2014","9/1/2016 04:01:56","9/1/2016 04:35:31","478","11 Ave & W 41 St","40.76030096","-73.99884222","356","Bialystoker Pl & Delancey St","40.71622644","-73.98261206","23538","Subscriber","1970","2"
"1174","9/1/2016 04:02:13","9/1/2016 04:21:47","519","Pershing Square North","40.751873","-73.977706","412","Forsyth St & Canal St","40.7158155","-73.99422366","22072","Subscriber","1986","2"
"761","9/1/2016 04:02:12","9/1/2016 04:14:53","527","E 33 St & 2 Ave","40.744023","-73.976056","433","E 13 St & Avenue A","40.72955361","-73.98057249","21506","Subscriber","1977","1"
"218","9/1/2016 04:03:54","9/1/2016 04:07:33","311","Norfolk St & Broome St","40.7172274","-73.98802084","307","Canal St & Rutgers St","40.71427487","-73.98990025","16003","Subscriber","1976","2"
"326","9/1/2016 04:04:18","9/1/2016 04:09:44","312","Allen St & Stanton St","40.722055","-73.989111","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","16571","Subscriber","1970","1"
"229","9/1/2016 04:07:32","9/1/2016 04:11:22","505","6 Ave & W 33 St","40.74901271","-73.98848395","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","22491","Subscriber","1988","1"
"549","9/1/2016 04:08:45","9/1/2016 04:17:55","497","E 17 St & Broadway","40.73704984","-73.99009296","3258","W 27 St & 10 Ave","40.75018156325683","-74.00218427181244","23034","Subscriber","1989","2"
"924","9/1/2016 04:13:35","9/1/2016 04:29:00","116","W 17 St & 8 Ave","40.74177603","-74.00149746","2008","Little West St & 1 Pl","40.70569254","-74.01677685","23073","Subscriber","1987","1"
"790","9/1/2016 04:18:29","9/1/2016 04:31:39","497","E 17 St & Broadway","40.73704984","-73.99009296","330","Reade St & Broadway","40.71450451","-74.00562789","24965","Subscriber","1970","2"
"544","9/1/2016 04:18:39","9/1/2016 04:27:44","3244","University Pl & E 8 St","40.73143724085228","-73.99490341544151","263","Elizabeth St & Hester St","40.717590818059804","-73.99622440338135","26759","Subscriber","1990","1"
"190","9/1/2016 04:19:28","9/1/2016 04:22:38","453","W 22 St & 8 Ave","40.74475148","-73.99915362","435","W 21 St & 6 Ave","40.74173969","-73.99415556","26811","Subscriber","1960","1"
"378","9/1/2016 04:27:44","9/1/2016 04:34:02","515","W 43 St & 10 Ave","40.76009437","-73.99461843","388","W 26 St & 10 Ave","40.749717753","-74.002950346","26433","Subscriber","1954","1"
"334","9/1/2016 04:31:14","9/1/2016 04:36:49","261","Johnson St & Gold St","40.69474881","-73.98362464","3402","Court St & State St","40.6902375","-73.99203074","22185","Subscriber","1960","1"
"340","9/1/2016 04:32:10","9/1/2016 04:37:51","3068","Humboldt St & Varet St","40.7031724","-73.940636","3073","Division Ave & Hooper St","40.70691254","-73.95441667","25509","Subscriber","1960","1"
"850","9/1/2016 04:34:34","9/1/2016 04:48:44","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","456","E 53 St & Madison Ave","40.7597108","-73.97402311","22875","Subscriber","1956","2"
"226","9/1/2016 04:34:56","9/1/2016 04:38:42","453","W 22 St & 8 Ave","40.74475148","-73.99915362","442","W 27 St & 7 Ave","40.746647","-73.993915","20258","Subscriber","1972","1"
"291","9/1/2016 04:35:05","9/1/2016 04:39:57","492","W 33 St & 7 Ave","40.75019995","-73.99093085","472","E 32 St & Park Ave","40.7457121","-73.98194829","23352","Subscriber","1988","1"
"995","9/1/2016 04:36:29","9/1/2016 04:53:04","434","9 Ave & W 18 St","40.74317449","-74.00366443","305","E 58 St & 3 Ave","40.76095756","-73.96724467","15799","Subscriber","1989","1"
"467","9/1/2016 04:37:37","9/1/2016 04:45:25","478","11 Ave & W 41 St","40.76030096","-73.99884222","490","8 Ave & W 33 St","40.751551","-73.993934","22255","Subscriber","1964","1"
"219","9/1/2016 04:37:52","9/1/2016 04:41:31","385","E 55 St & 2 Ave","40.75797322","-73.96603308","359","E 47 St & Park Ave","40.75510267","-73.97498696","26063","Subscriber","1991","1"
"1710","9/1/2016 04:38:07","9/1/2016 05:06:37","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","3142","1 Ave & E 62 St","40.7612274","-73.96094022","20790","Customer","","0"
"1769","9/1/2016 04:38:21","9/1/2016 05:07:50","3322","12 St & 4 Ave","40.668603","-73.9904394","483","E 12 St & 3 Ave","40.73223272","-73.98889957","23395","Subscriber","1990","1"
"899","9/1/2016 04:39:17","9/1/2016 04:54:17","3302","Columbus Ave & W 103 St","40.7969347","-73.9643412291","173","Broadway & W 49 St","40.76068327096592","-73.9845272898674","24176","Subscriber","1988","1"
"1056","9/1/2016 04:40:40","9/1/2016 04:58:17","487","E 20 St & FDR Drive","40.73314259","-73.97573881","360","William St & Pine St","40.70717936","-74.00887308","26598","Subscriber","1987","1"
"358","9/1/2016 04:42:32","9/1/2016 04:48:31","354","Emerson Pl & Myrtle Ave","40.69363137","-73.96223558","119","Park Ave & St Edwards St","40.69608941","-73.97803415","16691","Subscriber","1990","1"
"866","9/1/2016 04:42:47","9/1/2016 04:57:13","3263","Cooper Square & E 7 St","40.72923649910006","-73.99086803197861","458","11 Ave & W 27 St","40.751396","-74.005226","18325","Subscriber","1958","1"
"244","9/1/2016 04:42:53","9/1/2016 04:46:57","3002","South End Ave & Liberty St","40.711512","-74.015756","147","Greenwich St & Warren St","40.71542197","-74.01121978","23631","Subscriber","1961","1"
"302","9/1/2016 04:43:19","9/1/2016 04:48:22","341","Stanton St & Mangin St","40.71782143","-73.97628939","301","E 2 St & Avenue B","40.72217444","-73.98368779","18886","Subscriber","1969","2"
"1577","9/1/2016 04:44:04","9/1/2016 05:10:22","326","E 11 St & 1 Ave","40.72953837","-73.98426726","530","11 Ave & W 59 St","40.771522","-73.990541","25993","Subscriber","1991","1"
"163","9/1/2016 04:45:47","9/1/2016 04:48:30","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","432","E 7 St & Avenue A","40.72621788","-73.98379855","19398","Subscriber","1970","1"
"407","9/1/2016 04:46:44","9/1/2016 04:53:31","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","459","W 20 St & 11 Ave","40.746745","-74.007756","24768","Subscriber","1955","1"
"653","9/1/2016 04:47:31","9/1/2016 04:58:24","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","2012","E 27 St & 1 Ave","40.739445","-73.976806","25945","Subscriber","1960","1"
"644","9/1/2016 04:48:23","9/1/2016 04:59:07","306","Cliff St & Fulton St","40.70823502","-74.00530063","306","Cliff St & Fulton St","40.70823502","-74.00530063","21045","Subscriber","1987","2"
"1467","9/1/2016 04:48:37","9/1/2016 05:13:04","368","Carmine St & 6 Ave","40.73038599","-74.00214988","495","W 47 St & 10 Ave","40.76269882","-73.99301222","18346","Subscriber","1970","1"
"1977","9/1/2016 04:51:36","9/1/2016 05:24:34","3169","Riverside Dr & W 82 St","40.78720869","-73.98128127","229","Great Jones St","40.72743423","-73.99379025","21535","Subscriber","1959","1"
"1616","9/1/2016 04:52:03","9/1/2016 05:19:00","337","Old Slip & Front St","40.7037992","-74.00838676","516","E 47 St & 1 Ave","40.75206862","-73.96784384","20901","Subscriber","1993","1"
"377","9/1/2016 04:53:27","9/1/2016 04:59:44","3222","Hanson Pl & St Felix St","40.685159599891776","-73.97711366415024","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","15904","Subscriber","1967","1"
"1116","9/1/2016 04:54:35","9/1/2016 05:13:12","545","E 23 St & 1 Ave","40.736502","-73.97809472","513","W 56 St & 10 Ave","40.768254","-73.988639","24205","Subscriber","1982","1"
"301","9/1/2016 04:54:37","9/1/2016 04:59:38","355","Bayard St & Baxter St","40.71602118","-73.99974372","417","Barclay St & Church St","40.71291224","-74.01020234","15288","Subscriber","1980","1"
"1202","9/1/2016 04:54:42","9/1/2016 05:14:45","422","W 59 St & 10 Ave","40.770513","-73.988038","504","1 Ave & E 16 St","40.73221853","-73.98165557","14595","Subscriber","1988","1"
"1493","9/1/2016 04:55:13","9/1/2016 05:20:07","540","Lexington Ave & E 29 St","40.74311555376486","-73.98215353488922","490","8 Ave & W 33 St","40.751551","-73.993934","24904","Subscriber","1989","1"
"384","9/1/2016 04:56:19","9/1/2016 05:02:44","3100","Nassau Ave & Newell St","40.724812564400175","-73.94752621650696","3093","N 6 St & Bedford Ave","40.71745169","-73.95850939","20765","Subscriber","1981","1"
"368","9/1/2016 04:56:30","9/1/2016 05:02:39","312","Allen St & Stanton St","40.722055","-73.989111","295","Pike St & E Broadway","40.71406667","-73.99293911","23266","Subscriber","1961","1"
"304","9/1/2016 04:57:20","9/1/2016 05:02:24","350","Clinton St & Grand St","40.71559509","-73.9870295","408","Market St & Cherry St","40.71076228","-73.99400398","20147","Subscriber","1958","1"
"739","9/1/2016 04:58:15","9/1/2016 05:10:34","3148","E 84 St & 1 Ave","40.77565541","-73.95068615","3148","E 84 St & 1 Ave","40.77565541","-73.95068615","26389","Subscriber","1972","1"
"762","9/1/2016 04:59:00","9/1/2016 05:11:43","3236","W 42 St & Dyer Ave","40.75898481399634","-73.99379968643188","3132","E 59 St & Madison Ave","40.76350532","-73.97109243","19642","Subscriber","1965","1"
"344","9/1/2016 04:58:59","9/1/2016 05:04:44","504","1 Ave & E 16 St","40.73221853","-73.98165557","527","E 33 St & 2 Ave","40.744023","-73.976056","26356","Subscriber","1991","1"
"943","9/1/2016 05:01:16","9/1/2016 05:16:59","326","E 11 St & 1 Ave","40.72953837","-73.98426726","164","E 47 St & 2 Ave","40.75323098","-73.97032517","16813","Subscriber","1963","2"
"198","9/1/2016 05:02:14","9/1/2016 05:05:32","505","6 Ave & W 33 St","40.74901271","-73.98848395","444","Broadway & W 24 St","40.7423543","-73.98915076","25120","Subscriber","1967","1"
"90","9/1/2016 05:02:45","9/1/2016 05:04:15","442","W 27 St & 7 Ave","40.746647","-73.993915","446","W 24 St & 7 Ave","40.74487634","-73.99529885","20258","Subscriber","1972","1"
"156","9/1/2016 05:04:07","9/1/2016 05:06:44","3161","W 76 St & Columbus Ave","40.7801839724239","-73.97728532552719","3167","Amsterdam Ave & W 73 St","40.77966809007312","-73.98093044757842","20164","Subscriber","1966","1"
"531","9/1/2016 05:08:07","9/1/2016 05:16:59","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","22183","Subscriber","1962","1"
"1206","9/1/2016 05:08:46","9/1/2016 05:28:52","266","Avenue D & E 8 St","40.72368361","-73.97574813","417","Barclay St & Church St","40.71291224","-74.01020234","22080","Subscriber","1986","1"
"557","9/1/2016 05:11:27","9/1/2016 05:20:45","3244","University Pl & E 8 St","40.73143724085228","-73.99490341544151","393","E 5 St & Avenue C","40.72299208","-73.97995466","20549","Subscriber","1991","1"
"500","9/1/2016 05:11:30","9/1/2016 05:19:50","341","Stanton St & Mangin St","40.71782143","-73.97628939","341","Stanton St & Mangin St","40.71782143","-73.97628939","25602","Subscriber","1996","1"
"388","9/1/2016 05:11:31","9/1/2016 05:17:59","317","E 6 St & Avenue B","40.72453734","-73.98185424","341","Stanton St & Mangin St","40.71782143","-73.97628939","15639","Subscriber","1969","2"
"257","9/1/2016 05:11:41","9/1/2016 05:15:58","3150","E 85 St & York Ave","40.77536905","-73.94803392","3146","E 81 St & 3 Ave","40.77573034","-73.9567526","26667","Subscriber","1985","1"
"149","9/1/2016 05:11:53","9/1/2016 05:14:23","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","379","W 31 St & 7 Ave","40.749156","-73.9916","25668","Subscriber","1974","1"
"242","9/1/2016 05:11:59","9/1/2016 05:16:02","3241","Monroe St & Tompkins Ave","40.686203","-73.944694","3062","Myrtle Ave & Marcy Ave","40.69539817","-73.94954908","22247","Subscriber","1969","1"
"722","9/1/2016 05:12:08","9/1/2016 05:24:10","3053","Marcy Ave & Lafayette Ave","40.6900815","-73.947915","437","Macon St & Nostrand Ave","40.6809833854","-73.9500479759","17105","Subscriber","1985","1"
"481","9/1/2016 05:12:38","9/1/2016 05:20:40","446","W 24 St & 7 Ave","40.74487634","-73.99529885","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","26741","Subscriber","1982","1"
"657","9/1/2016 05:13:37","9/1/2016 05:24:35","340","Madison St & Clinton St","40.71269042","-73.98776323","351","Front St & Maiden Ln","40.70530954","-74.00612572","16582","Subscriber","1978","2"
"200","9/1/2016 05:13:42","9/1/2016 05:17:02","254","W 11 St & 6 Ave","40.73532427","-73.99800419","483","E 12 St & 3 Ave","40.73223272","-73.98889957","18130","Subscriber","1983","1"
"1439","9/1/2016 05:13:52","9/1/2016 05:37:52","3144","E 81 St & Park Ave","40.77677702","-73.9590097","478","11 Ave & W 41 St","40.76030096","-73.99884222","16356","Subscriber","1963","1"
"1568","9/1/2016 05:17:07","9/1/2016 05:43:15","2002","Wythe Ave & Metropolitan Ave","40.716887","-73.963198","2008","Little West St & 1 Pl","40.70569254","-74.01677685","20948","Subscriber","1983","2"
"213","9/1/2016 05:17:29","9/1/2016 05:21:03","3148","E 84 St & 1 Ave","40.77565541","-73.95068615","3286","E 89 St & 3 Ave","40.7806284","-73.9521667","17737","Subscriber","1975","1"
"755","9/1/2016 05:17:37","9/1/2016 05:30:13","3336","E 97 St & Madison Ave","40.787801","-73.953559","499","Broadway & W 60 St","40.76915505","-73.98191841","23299","Subscriber","1993","1"
"1191","9/1/2016 05:17:53","9/1/2016 05:37:45","3002","South End Ave & Liberty St","40.711512","-74.015756","3263","Cooper Square & E 7 St","40.72923649910006","-73.99086803197861","18483","Subscriber","1982","2"
"297","9/1/2016 05:18:11","9/1/2016 05:23:08","263","Elizabeth St & Hester St","40.717590818059804","-73.99622440338135","330","Reade St & Broadway","40.71450451","-74.00562789","19647","Subscriber","1991","1"
"241","9/1/2016 05:18:32","9/1/2016 05:22:34","238","Bank St & Washington St","40.7361967","-74.00859207","127","Barrow St & Hudson St","40.73172428","-74.00674436","17234","Subscriber","1983","2"
"323","9/1/2016 05:19:10","9/1/2016 05:24:34","224","Spruce St & Nassau St","40.71146364","-74.00552427","320","Leonard St & Church St","40.717571","-74.005549","18025","Subscriber","1962","2"
"533","9/1/2016 05:19:15","9/1/2016 05:28:08","488","W 39 St & 9 Ave","40.75645824","-73.99372222","494","W 26 St & 8 Ave","40.74734825","-73.99723551","19648","Subscriber","1967","1"
"280","9/1/2016 05:19:26","9/1/2016 05:24:06","462","W 22 St & 10 Ave","40.74691959","-74.00451887","116","W 17 St & 8 Ave","40.74177603","-74.00149746","16511","Subscriber","1988","1"
"888","9/1/2016 05:19:35","9/1/2016 05:34:23","325","E 19 St & 3 Ave","40.73624527","-73.98473765","329","Greenwich St & North Moore St","40.72015227023285","-74.01036500930786","19113","Subscriber","1993","1"
"158","9/1/2016 05:19:43","9/1/2016 05:22:22","3164","Columbus Ave & W 72 St","40.7770575","-73.97898475","3158","W 63 St & Broadway","40.77163851","-73.98261428","16883","Subscriber","1974","1"
"129","9/1/2016 05:20:34","9/1/2016 05:22:44","3057","Kosciuszko St & Tompkins Ave","40.69128258","-73.9452416","3056","Kosciuszko St & Nostrand Ave","40.69072549","-73.95133465","25432","Subscriber","1988","2"
"156","9/1/2016 05:21:50","9/1/2016 05:24:26","164","E 47 St & 2 Ave","40.75323098","-73.97032517","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","25104","Subscriber","1962","1"
"656","9/1/2016 05:21:53","9/1/2016 05:32:49","454","E 51 St & 1 Ave","40.75455731","-73.96592976","533","Broadway & W 39 St","40.75299641","-73.98721619","22219","Subscriber","1955","1"
"351","9/1/2016 05:21:58","9/1/2016 05:27:49","3404","7 St & 5 Ave","40.6704922","-73.98541675","3415","Prospect Pl & 6 Ave","40.6793307","-73.97519523","26834","Subscriber","1985","1"
"387","9/1/2016 05:22:07","9/1/2016 05:28:35","238","Bank St & Washington St","40.7361967","-74.00859207","470","W 20 St & 8 Ave","40.74345335","-74.00004031","24804","Subscriber","1951","1"
"629","9/1/2016 05:23:12","9/1/2016 05:33:41","3345","Madison Ave & E 99 St","40.78948541553215","-73.95242929458618","3290","E 89 St & York Ave","40.7779453","-73.946041","24154","Subscriber","1967","1"
"409","9/1/2016 05:23:40","9/1/2016 05:30:30","3323","W 106 St & Central Park West","40.7981856","-73.9605909006","3170","W 84 St & Columbus Ave","40.78499979","-73.97283406","22662","Subscriber","1971","1"
"193","9/1/2016 05:24:05","9/1/2016 05:27:19","428","E 3 St & 1 Ave","40.72467721","-73.98783413","251","Mott St & Prince St","40.72317958","-73.99480012","21488","Subscriber","1977","1"
"263","9/1/2016 05:24:15","9/1/2016 05:28:38","426","West St & Chambers St","40.71754834","-74.01322069","320","Leonard St & Church St","40.717571","-74.005549","19273","Subscriber","1980","1"
"475","9/1/2016 05:24:17","9/1/2016 05:32:12","490","8 Ave & W 33 St","40.751551","-73.993934","533","Broadway & W 39 St","40.75299641","-73.98721619","25737","Subscriber","1989","1"
"1291","9/1/2016 05:24:49","9/1/2016 05:46:21","462","W 22 St & 10 Ave","40.74691959","-74.00451887","195","Liberty St & Broadway","40.70905623","-74.01043382","16058","Subscriber","1959","1"
"183","9/1/2016 05:24:54","9/1/2016 05:27:57","147","Greenwich St & Warren St","40.71542197","-74.01121978","329","Greenwich St & North Moore St","40.72015227023285","-74.01036500930786","15091","Subscriber","1990","1"
"1673","9/1/2016 05:25:12","9/1/2016 05:53:05","3167","Amsterdam Ave & W 73 St","40.77966809007312","-73.98093044757842","377","6 Ave & Canal St","40.72243797","-74.00566443","22353","Subscriber","1984","1"
"325","9/1/2016 05:25:30","9/1/2016 05:30:55","498","Broadway & W 32 St","40.74854862","-73.98808416","536","1 Ave & E 30 St","40.74144387","-73.97536082","26919","Subscriber","1987","1"
"753","9/1/2016 05:25:44","9/1/2016 05:38:18","326","E 11 St & 1 Ave","40.72953837","-73.98426726","519","Pershing Square North","40.751873","-73.977706","26944","Subscriber","1987","1"
"1448","9/1/2016 05:25:51","9/1/2016 05:50:00","394","E 9 St & Avenue C","40.72521311","-73.97768752","450","W 49 St & 8 Ave","40.76227205","-73.98788205","25520","Subscriber","1989","2"
"680","9/1/2016 05:25:55","9/1/2016 05:37:15","495","W 47 St & 10 Ave","40.76269882","-73.99301222","519","Pershing Square North","40.751873","-73.977706","14946","Subscriber","1970","1"
"598","9/1/2016 05:27:00","9/1/2016 05:36:58","428","E 3 St & 1 Ave","40.72467721","-73.98783413","79","Franklin St & W Broadway","40.71911552","-74.00666661","19043","Subscriber","1994","1"
"1141","9/1/2016 05:26:58","9/1/2016 05:45:59","301","E 2 St & Avenue B","40.72217444","-73.98368779","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","26490","Subscriber","1994","1"
"702","9/1/2016 05:27:17","9/1/2016 05:39:00","477","W 41 St & 8 Ave","40.75640548","-73.9900262","402","Broadway & E 22 St","40.7403432","-73.98955109","25069","Subscriber","1963","1"
"194","9/1/2016 05:27:20","9/1/2016 05:30:34","453","W 22 St & 8 Ave","40.74475148","-73.99915362","459","W 20 St & 11 Ave","40.746745","-74.007756","25707","Subscriber","1981","1"
"350","9/1/2016 05:27:25","9/1/2016 05:33:16","433","E 13 St & Avenue A","40.72955361","-73.98057249","536","1 Ave & E 30 St","40.74144387","-73.97536082","22819","Subscriber","1990","2"
"311","9/1/2016 05:27:53","9/1/2016 05:33:04","326","E 11 St & 1 Ave","40.72953837","-73.98426726","297","E 15 St & 3 Ave","40.734232","-73.986923","16623","Subscriber","1982","1"
"345","9/1/2016 05:28:07","9/1/2016 05:33:53","477","W 41 St & 8 Ave","40.75640548","-73.9900262","447","8 Ave & W 52 St","40.76370739","-73.9851615","23555","Subscriber","1972","1"
"436","9/1/2016 05:28:11","9/1/2016 05:35:28","421","Clermont Ave & Park Ave","40.69573398","-73.97129668","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","22590","Subscriber","1974","2"
"420","9/1/2016 05:28:38","9/1/2016 05:35:38","376","John St & William St","40.70862144","-74.00722156","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","23903","Subscriber","1985","2"
"939","9/1/2016 05:28:39","9/1/2016 05:44:18","448","W 37 St & 10 Ave","40.75660359","-73.9979009","329","Greenwich St & North Moore St","40.72015227023285","-74.01036500930786","22825","Subscriber","1991","1"
"1478","9/1/2016 05:29:06","9/1/2016 05:53:44","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","456","E 53 St & Madison Ave","40.7597108","-73.97402311","15476","Subscriber","1986","2"
"918","9/1/2016 05:29:31","9/1/2016 05:44:50","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","469","Broadway & W 53 St","40.76344058","-73.98268129","22183","Subscriber","1964","1"
"186","9/1/2016 05:29:49","9/1/2016 05:32:55","436","Hancock St & Bedford Ave","40.68216564","-73.95399026","3249","Verona Pl & Fulton St","40.6803560840434","-73.9476791024208","23197","Subscriber","1965","2"
"188","9/1/2016 05:30:19","9/1/2016 05:33:27","120","Lexington Ave & Classon Ave","40.68676793","-73.95928168","384","Fulton St & Washington Ave","40.683048","-73.964915","23501","Subscriber","1984","1"
"800","9/1/2016 05:30:51","9/1/2016 05:44:11","529","W 42 St & 8 Ave","40.7575699","-73.99098507","536","1 Ave & E 30 St","40.74144387","-73.97536082","17832","Subscriber","1975","2"
"542","9/1/2016 05:30:51","9/1/2016 05:39:54","529","W 42 St & 8 Ave","40.7575699","-73.99098507","522","E 51 St & Lexington Ave","40.75714758","-73.97207836","17835","Subscriber","1970","1"
"1748","9/1/2016 05:30:58","9/1/2016 06:00:06","3157","East End Ave & E 86 St","40.77518615","-73.94446054","492","W 33 St & 7 Ave","40.75019995","-73.99093085","21516","Subscriber","1963","1"
"624","9/1/2016 05:31:04","9/1/2016 05:41:28","529","W 42 St & 8 Ave","40.7575699","-73.99098507","522","E 51 St & Lexington Ave","40.75714758","-73.97207836","16101","Subscriber","1975","1"
"557","9/1/2016 05:31:04","9/1/2016 05:40:21","379","W 31 St & 7 Ave","40.749156","-73.9916","484","W 44 St & 5 Ave","40.75500254","-73.98014437","25668","Subscriber","1965","1"
